Pair,Timeframe,Start,End,Strategy,Period,Final value,%,Total win,Total loss,SQN
BTCUSDT,1h,2018-03-01,2020-11-15,SMA,10,8357.841,-16.444,502,1816,-2.26
BTCUSDT,1h,2018-03-01,2020-11-15,SMA,11,8354.913,-16.473,472,1745,-2.32
BTCUSDT,1h,2018-03-01,2020-11-15,SMA,12,8377.178,-16.251,445,1680,-2.32
BTCUSDT,1h,2018-03-01,2020-11-15,SMA,13,8543.595,-14.587,419,1592,-2.07
BTCUSDT,1h,2018-03-01,2020-11-15,SMA,14,8695.308,-13.07,402,1501,-1.84
BTCUSDT,1h,2018-03-01,2020-11-15,SMA,15,8822.91,-11.795,376,1452,-1.61
BTCUSDT,1h,2018-03-01,2020-11-15,SMA,16,8996.923,-10.055,363,1398,-1.33
BTCUSDT,1h,2018-03-01,2020-11-15,SMA,17,9169.925,-8.326,353,1328,-1.1
BTCUSDT,1h,2018-03-01,2020-11-15,SMA,18,9411.235,-5.913,331,1299,-0.76
BTCUSDT,1h,2018-03-01,2020-11-15,SMA,19,9417.197,-5.853,322,1242,-0.76
BTCUSDT,1h,2018-03-01,2020-11-15,SMA,20,9582.933,-4.197,309,1205,-0.55
BTCUSDT,1h,2018-03-01,2020-11-15,SMA,21,9582.879,-4.171,292,1184,-0.54
BTCUSDT,1h,2018-03-01,2020-11-15,SMA,22,9700.844,-2.992,274,1144,-0.38
BTCUSDT,1h,2018-03-01,2020-11-15,SMA,23,9682.871,-3.171,265,1125,-0.4
BTCUSDT,1h,2018-03-01,2020-11-15,SMA,24,10044.757,0.447,263,1083,0.06
BTCUSDT,1h,2018-03-01,2020-11-15,SMA,25,10002.308,0.045,254,1071,0.01
BTCUSDT,1h,2018-03-01,2020-11-15,SMA,26,10118.904,1.211,238,1047,0.15
BTCUSDT,1h,2018-03-01,2020-11-15,SMA,27,10017.693,0.199,228,1014,0.03
BTCUSDT,1h,2018-03-01,2020-11-15,SMA,28,10194.565,1.968,209,1001,0.25
BTCUSDT,1h,2018-03-01,2020-11-15,SMA,29,9986.647,-0.112,199,1002,-0.01
BTCUSDT,1h,2018-03-01,2020-11-15,SMA,30,10119.867,1.221,201,980,0.15
