Pair,Timeframe,Start,End,Strategy,Period,Final value,%,Total win,Total loss,SQN
ETHUSDT,1h,2017-01-01,2020-12-31,SMA,10,8633.261,-14.094,714,2042,-1.25
ETHUSDT,1h,2017-01-01,2020-12-31,SMA,11,8862.285,-11.815,654,1966,-1.05
ETHUSDT,1h,2017-01-01,2020-12-31,SMA,12,9485.638,-5.613,611,1870,-0.47
ETHUSDT,1h,2017-01-01,2020-12-31,SMA,13,9760.812,-2.875,562,1800,-0.24
ETHUSDT,1h,2017-01-01,2020-12-31,SMA,14,9800.772,-2.477,532,1712,-0.21
ETHUSDT,1h,2017-01-01,2020-12-31,SMA,15,10216.528,1.66,506,1655,0.13
ETHUSDT,1h,2017-01-01,2020-12-31,SMA,16,10413.89,3.613,500,1587,0.29
ETHUSDT,1h,2017-01-01,2020-12-31,SMA,17,10629.084,6.035,477,1547,0.49
ETHUSDT,1h,2017-01-01,2020-12-31,SMA,18,11019.844,9.933,479,1488,0.79
ETHUSDT,1h,2017-01-01,2020-12-31,SMA,19,11804.873,17.765,457,1404,1.36
ETHUSDT,1h,2017-01-01,2020-12-31,SMA,20,11880.162,18.516,429,1384,1.39
ETHUSDT,1h,2017-01-01,2020-12-31,SMA,21,11480.44,14.528,409,1361,1.12
ETHUSDT,1h,2017-01-01,2020-12-31,SMA,22,11791.699,17.633,386,1316,1.35
ETHUSDT,1h,2017-01-01,2020-12-31,SMA,23,11553.752,15.26,375,1295,1.19
ETHUSDT,1h,2017-01-01,2020-12-31,SMA,24,11202.717,11.758,361,1279,0.96
ETHUSDT,1h,2017-01-01,2020-12-31,SMA,25,11429.099,13.957,349,1252,1.14
ETHUSDT,1h,2017-01-01,2020-12-31,SMA,26,11419.632,13.863,339,1213,1.14
ETHUSDT,1h,2017-01-01,2020-12-31,SMA,27,11538.181,15.045,325,1198,1.15
ETHUSDT,1h,2017-01-01,2020-12-31,SMA,28,11283.258,12.503,307,1197,0.97
ETHUSDT,1h,2017-01-01,2020-12-31,SMA,29,11269.186,12.363,304,1158,0.95
ETHUSDT,1h,2017-01-01,2020-12-31,SMA,30,10980.12,9.481,288,1151,0.74
