Pair,Timeframe,Start,End,Strategy,Period,Final value,%,Total win,Total loss,SQN
BTCUSDT,1h,2017-01-01,2020-12-31,RSI,10,9446.669,-5.533,112,69,-0.63
BTCUSDT,1h,2017-01-01,2020-12-31,RSI,11,10004.544,0.045,100,60,0.0
BTCUSDT,1h,2017-01-01,2020-12-31,RSI,12,9869.268,-1.307,85,50,-0.13
BTCUSDT,1h,2017-01-01,2020-12-31,RSI,13,9837.819,-1.622,71,46,-0.16
BTCUSDT,1h,2017-01-01,2020-12-31,RSI,14,9979.809,-0.202,67,40,-0.02
BTCUSDT,1h,2017-01-01,2020-12-31,RSI,15,9789.328,-2.613,57,32,-0.29
BTCUSDT,1h,2017-01-01,2020-12-31,RSI,16,9398.966,-6.01,45,33,-0.7
BTCUSDT,1h,2017-01-01,2020-12-31,RSI,17,9370.832,-6.292,44,27,-0.77
BTCUSDT,1h,2017-01-01,2020-12-31,RSI,18,9330.926,-6.691,39,26,-0.85
BTCUSDT,1h,2017-01-01,2020-12-31,RSI,19,9379.384,-6.206,34,26,-0.76
BTCUSDT,1h,2017-01-01,2020-12-31,RSI,20,9229.395,-7.706,30,21,-0.93
BTCUSDT,1h,2017-01-01,2020-12-31,RSI,21,9216.831,-7.832,28,19,-0.97
BTCUSDT,1h,2017-01-01,2020-12-31,RSI,22,9218.887,-7.811,25,17,-0.94
BTCUSDT,1h,2017-01-01,2020-12-31,RSI,23,9195.379,-8.046,23,14,-0.95
BTCUSDT,1h,2017-01-01,2020-12-31,RSI,24,9466.207,-5.338,23,14,-0.59
BTCUSDT,1h,2017-01-01,2020-12-31,RSI,25,9903.199,-0.968,22,13,-0.09
BTCUSDT,1h,2017-01-01,2020-12-31,RSI,26,10115.269,1.153,20,12,0.11
BTCUSDT,1h,2017-01-01,2020-12-31,RSI,27,10175.929,1.759,18,12,0.17
BTCUSDT,1h,2017-01-01,2020-12-31,RSI,28,9989.817,-0.102,15,11,-0.01
BTCUSDT,1h,2017-01-01,2020-12-31,RSI,29,10127.227,1.272,16,9,0.13
BTCUSDT,1h,2017-01-01,2020-12-31,RSI,30,9253.874,-7.461,11,9,-1.06
