1502668800.0,301.13000000,312.18000000,278.00000000,299.10000000,21224.89324000,1503273599999,6376472.29413210,14013,17401.68830000,5241738.30398570,60299.06615403
1503273600.0,299.10000000,348.13000000,144.21000000,348.13000000,45233.88589000,1503878399999,14567413.97749310,42362,17326.14006000,5564163.03804730,88406.05374074
1503878400.0,348.11000000,394.39000000,320.08000000,341.77000000,33886.41427000,1504483199999,12290734.08941820,35671,11020.64303000,4002945.64036210,88087.12404857
1504483200.0,339.29000000,344.55000000,235.55000000,293.50000000,35485.23332000,1505087999999,10710999.66284450,33803,17117.15948000,5150514.59499200,72108.07698301
1505088000.0,293.51000000,316.46000000,192.00000000,257.55000000,58259.63439000,1505692799999,14998281.40081560,44796,23594.05524000,6122996.35882500,61101.13737514
1505692800.0,257.53000000,306.22000000,252.10000000,282.00000000,18833.39464000,1506297599999,5292294.15908780,23585,7047.51882000,1982417.74356650,62729.13499539
1506297600.0,282.00000000,313.00000000,274.00000000,303.95000000,42726.28598000,1506902399999,12635978.15205110,65402,14830.01849000,4384666.96618640,96631.95210275
1506902400.0,303.94000000,318.50000000,283.18000000,311.07000000,25352.71890000,1507507199999,7569786.47419210,46739,11285.17558000,3372938.15423010,96050.49409454
1507507200.0,311.13000000,353.96000000,286.65000000,337.96000000,58855.77319000,1508111999999,18828903.73217690,49530,27201.92441000,8734809.67047680,111022.00575221
1508112000.0,337.50000000,354.00000000,284.68000000,293.79000000,62901.02510000,1508716799999,19532458.80410820,48976,29058.79994000,9043336.46728150,121760.76341013
1508716800.0,293.78000000,310.00000000,272.20000000,305.00000000,62381.73012000,1509321599999,18428149.05133030,46338,29501.24036000,8729916.18415810,125571.89318978
1509321600.0,305.00000000,316.00000000,274.73000000,295.53000000,62514.42916000,1509926399999,18567418.27644190,65325,26308.84130000,7850212.47802380,163794.63009765
1509926400.0,295.19000000,329.00000000,281.01000000,305.24000000,91617.71857000,1510531199999,27756083.13570400,70856,41760.40938000,12699540.84746080,194784.51476628
1510531200.0,304.00000000,373.56000000,303.70000000,354.15000000,114805.04703000,1511135999999,38056342.90604870,73053,56135.25997000,18648809.76097390,223647.70668788
1511136000.0,355.15000000,484.47000000,350.02000000,462.84000000,161563.35640000,1511740799999,65799137.78003950,92375,80401.87598000,32668518.92820920,264872.45071353
1511740800.0,462.84000000,515.00000000,385.00000000,460.30000000,227584.50060000,1512345599999,102998151.18059460,135117,113161.42005000,51145650.03879750,270057.36612993
1512345600.0,460.30000000,488.00000000,375.01000000,427.35000000,246454.47236000,1512950399999,107834672.47255800,204388,110693.01126000,48689050.35595590,346691.14620742
1512950400.0,427.35000000,747.60000000,427.35000000,707.64000000,305806.30833000,1513555199999,191846858.82103100,302030,149899.49363000,94440275.67937150,492287.64610709
1513555200.0,707.62000000,864.90000000,504.99000000,658.00000000,594909.64588000,1514159999999,417083308.50805520,514657,296778.13182000,209450843.34833360,0
1514160000.0,659.40000000,766.05000000,599.99000000,733.98000000,479152.58214000,1514764799999,340620171.96139850,636926,241719.78599000,172044920.26519240,0
1514764800.0,733.01000000,1125.00000000,716.80000000,1123.09000000,593710.08794000,1515369599999,548775395.94814930,774639,309164.43715000,286166799.49118170,0
1515369600.0,1123.09000000,1440.00000000,910.00000000,1347.00000000,900313.84206000,1515974399999,1105250963.37960980,1085201,453671.23294000,558382178.87046400,0
1515974400.0,1347.99000000,1383.13000000,755.00000000,1049.00000000,1610343.15922000,1516579199999,1636484673.08515300,1579403,786582.93477000,799827823.88864550,0
1516579200.0,1049.00000000,1277.00000000,908.00000000,1251.96000000,984564.60150000,1517183999999,1033542684.71709850,1183236,466951.36796000,491584522.88066740,0
