1502668800.0,4261.48000000,4485.39000000,3850.00000000,4086.29000000,2843.43142600,1503273599999,12021576.48265154,13134,2240.24924000,9482742.92094674,10125.41408414
1503273600.0,4069.13000000,4453.91000000,3400.00000000,4310.01000000,4599.39662900,1503878399999,18978983.50987317,37826,1755.53026500,7173180.19744751,11456.95307303
1503878400.0,4310.01000000,4939.19000000,4124.54000000,4509.08000000,4753.84337600,1504483199999,21581679.92866748,35717,1371.03442800,6237542.20612072,12653.02927308
1504483200.0,4505.00000000,4788.59000000,3603.00000000,4130.37000000,6382.78774500,1505087999999,27307824.36893929,42372,2821.42273900,12120979.77068529,10431.32749057
1505088000.0,4153.62000000,4394.59000000,2817.00000000,3699.99000000,8106.70512700,1505692799999,30026796.42861788,50423,3763.12845200,13956149.18844029,8391.64647834
1505692800.0,3690.00000000,4123.20000000,3505.55000000,3660.02000000,5908.32335000,1506297599999,22501242.65454204,56785,2821.43888700,10711864.12380805,7915.33467487
1506297600.0,3660.02000000,4406.52000000,3653.69000000,4378.48000000,5782.30542400,1506902399999,23750419.76839855,71484,2482.36136700,10200163.49185349,12307.06710083
1506902400.0,4400.00000000,4658.00000000,4110.00000000,4640.00000000,4708.27295600,1507507199999,20366578.25125568,59658,2077.80349000,9008752.49455302,12341.69993665
1507507200.0,4640.00000000,5922.30000000,4550.00000000,5709.99000000,7913.92583700,1508111999999,42038755.95644524,61638,4280.12726900,22483871.99105491,12726.86837082
1508112000.0,5710.00000000,6171.00000000,5037.95000000,5950.02000000,12157.76944700,1508716799999,69446644.86619962,75969,5501.91240000,31411073.98003196,14069.26805535
1508716800.0,5975.00000000,6189.88000000,5286.98000000,6169.98000000,13133.99457000,1509321599999,75229774.73890872,74778,5845.14325200,33499318.44481458,15033.66434266
1509321600.0,6133.01000000,7590.25000000,6030.00000000,7345.01000000,11663.20964800,1509926399999,79517426.53915779,98387,5037.95081100,34445720.64501364,19065.20952449
1509926400.0,7345.10000000,7770.02000000,5325.01000000,5811.03000000,18916.31990000,1510531199999,126612916.75463176,132654,8296.83946000,55517892.65634026,20778.87665623
1510531200.0,5839.94000000,8123.15000000,5699.99000000,8038.00000000,19791.10101100,1511135999999,146293856.48316984,107207,9966.29773500,73714925.58366316,25225.50785325
1511136000.0,8057.11000000,9350.00000000,7801.00000000,9128.02000000,28921.85979200,1511740799999,240238717.93883664,129930,14522.91338900,120677884.10182005,33666.38826310
1511740800.0,9128.00000000,11825.00000000,8520.00000000,11165.41000000,48427.94965000,1512345599999,493261876.52474081,232180,27122.18773100,276199673.05560422,36967.53447487
1512345600.0,11165.41000000,17204.99000000,10802.00000000,14899.98000000,72469.97762700,1512950399999,1022228203.79649083,393420,42089.10953200,596373967.67022420,52013.21543166
1512950400.0,14946.26000000,19798.68000000,14666.56000000,18860.02000000,67851.48621500,1513555199999,1143594375.37658067,539238,33646.70546800,566603311.05147657,76007.97007851
1513555200.0,18860.04000000,19300.00000000,10961.00000000,13500.00000000,135385.44032200,1514159999999,1998479799.11456170,1007841,67305.69647400,989270027.78444365,0
1514160000.0,13500.00000000,16498.05000000,11750.00000000,13716.36000000,116522.75432100,1514764799999,1636613418.33164790,1040980,62664.76657500,882011540.53478545,0
1514764800.0,13715.65000000,17176.24000000,12750.00000000,16150.03000000,120239.39935900,1515369599999,1828148890.85411918,1087900,68117.13905900,1037992795.24942929,0
1515369600.0,16218.85000000,16322.30000000,11400.00000000,13474.99000000,137537.90456500,1515974399999,1919927016.02062138,1176645,67529.52572500,944460208.02273536,0
1515974400.0,13477.98000000,14249.99000000,9035.00000000,11530.00000000,303127.50213700,1516579199999,3434833014.70379800,2359135,148847.01839200,1689262267.44518783,0
1516579200.0,11530.00000000,12244.00000000,9900.24000000,11879.95000000,198030.05111700,1517183999999,2184045152.49622084,1961464,95219.66417600,1049772766.29317178,0
1517184000.0,11879.95000000,11975.02000000,7930.00000000,8184.81000000,202016.40775900,1517788799999,1896352538.67067303,2082917,92718.81910100,870670207.32739153,0
1517788800.0,8179.99000000,9065.78000000,6000.01000000,8063.88000000,340794.29213100,1518393599999,2608962030.92850646,3182111,168442.58026900,1292031857.36801427,0
1518393600.0,8063.82000000,11274.00000000,8053.00000000,10383.43000000,311863.06813700,1518998399999,3026660454.85449099,3359228,152843.46078700,1483899407.00701508,0
1518998400.0,10375.01000000,11786.01000000,9274.80000000,9590.00000000,350623.13291100,1519603199999,3657589238.53289945,2886657,170833.28442700,1784040709.72463260,0
1519603200.0,9590.00000000,11565.00000000,9350.00000000,11515.00000000,183970.99761400,1520207999999,1967477246.42707215,1604626,90364.52128500,967157347.68709032,0
1520208000.0,11515.00000000,11710.00000000,8329.00000000,9533.57000000,282035.22538200,1520812799999,2719942892.64730906,2232004,135387.47704700,1305861453.01058947,0
1520812800.0,9533.57000000,9888.88000000,7322.00000000,8189.99000000,315835.15160600,1521417599999,2657745291.10901253,2450216,152466.84692700,1282773546.00909870,0
1521417600.0,8189.00000000,9177.01000000,8088.40000000,8470.15000000,285211.53951100,1522022399999,2464528929.91490584,1993351,140515.57225800,1214424116.23422213,0
1522022400.0,8470.14000000,8514.89000000,6430.00000000,6813.01000000,308729.49203100,1522627199999,2276980709.59205236,2021451,150619.59256200,1110640017.95736709,0
1522627200.0,6813.01000000,7520.00000000,6500.00000000,7018.00000000,232320.07049900,1523231999999,1616723766.06607239,1464142,116325.45462500,809573460.57236987,0
1523232000.0,7011.04000000,8429.54000000,6611.00000000,8355.00000000,259877.02241400,1523836799999,1959208437.53564023,1648802,132620.41641700,999880218.14011922,0
1523836800.0,8355.07000000,9035.00000000,7825.40000000,8787.02000000,233025.38619000,1524441599999,1952372499.38639334,1643201,119054.12687200,998226476.19908668,0
1524441600.0,8785.70000000,9759.82000000,8651.62000000,9419.00000000,306668.07214000,1525046399999,2812613536.48155942,2118018,155630.17935000,1428135299.50438760,0
1525046400.0,9417.04000000,10020.00000000,8800.49000000,9659.01000000,222274.38854000,1525651199999,2089890919.30010291,1677081,113653.80355000,1069078899.18062851,0
