1559088000.0,271.08000000,274.04000000,260.05000000,268.83000000,383412.45769000,1559174399999,102868997.43201860,173915,194501.87335000,52207691.80542120,0
1559174400.0,268.92000000,288.62000000,240.14000000,254.56000000,1066279.49387000,1559260799999,289930479.36211910,368300,538953.47484000,146893725.34139050,0
1559260800.0,254.59000000,268.72000000,245.21000000,267.90000000,602153.87244000,1559347199999,154783065.77077390,253604,313715.51397000,80669442.71598880,0
1559347200.0,267.90000000,275.50000000,260.68000000,264.33000000,455676.98613000,1559433599999,121851235.75918430,182844,244439.94900000,65355188.67786990,0
1559433600.0,264.33000000,273.20000000,263.20000000,268.88000000,301536.15062000,1559519999999,80960737.40546720,138349,154397.78666000,41448599.01593120,0
1559520000.0,268.87000000,270.00000000,248.00000000,249.91000000,397360.65275000,1559606399999,103602836.68374210,193998,200720.66553000,52390021.78715460,0
1559606400.0,250.02000000,251.67000000,234.39000000,241.39000000,633822.71246000,1559692799999,154709331.29418740,270568,339927.90333000,82990901.39578750,0
1559692800.0,241.46000000,250.41000000,237.37000000,245.63000000,335953.37927000,1559779199999,81839286.61658410,173428,178579.70212000,43520932.10462890,0
1559779200.0,245.62000000,250.66000000,235.01000000,248.76000000,297579.14734000,1559865599999,72417630.00412180,146839,147753.23828000,35979777.02708260,0
1559865600.0,248.77000000,253.28000000,243.46000000,248.77000000,353378.65680000,1559951999999,87644279.24865560,149700,194475.01521000,48168225.62950880,0
1559952000.0,248.78000000,250.53000000,240.37000000,243.25000000,188448.27748000,1560038399999,46293916.79096090,108260,93452.11427000,22960690.01464970,0
1560038400.0,243.33000000,244.53000000,226.56000000,230.98000000,316931.85638000,1560124799999,74594101.41631090,147025,149751.60604000,35315026.61190310,0
1560124800.0,231.02000000,247.45000000,227.03000000,246.51000000,314662.52637000,1560211199999,75090336.66264880,162704,164859.97136000,39325235.34644170,0
1560211200.0,246.61000000,247.80000000,236.49000000,244.29000000,237508.42798000,1560297599999,57549753.73764920,133083,122937.01231000,29783270.30576430,0
1560297600.0,244.36000000,261.87000000,242.20000000,261.15000000,336499.30160000,1560383999999,84660448.56856570,171468,191035.62205000,48123907.86953020,0
1560384000.0,261.13000000,262.98000000,253.69000000,254.67000000,291757.21635000,1560470399999,75447391.03734030,159838,142504.25920000,36847759.06835270,0
1560470400.0,254.67000000,264.26000000,251.75000000,262.47000000,327383.28236000,1560556799999,84045849.54257990,175229,173197.96874000,44485225.25706230,0
1560556800.0,262.48000000,272.27000000,260.61000000,267.82000000,286594.98029000,1560643199999,76053046.55333580,146902,155140.46734000,41182902.20716180,0
1560643200.0,267.78000000,277.06000000,263.31000000,267.73000000,458176.54236000,1560729599999,123848161.46895180,206212,238873.01948000,64581167.09349850,0
1560729600.0,267.73000000,276.00000000,266.81000000,273.16000000,339277.66707000,1560815999999,91807270.71088160,185899,176231.60685000,47694833.19982210,0
1560816000.0,273.14000000,273.58000000,261.45000000,264.66000000,319941.55156000,1560902399999,85335852.93152350,184954,161423.04428000,43079362.03205170,0
1560902400.0,264.68000000,270.00000000,263.59000000,268.14000000,208375.68381000,1560988799999,55665919.15439590,111358,107462.88795000,28711402.96394140,0
1560988800.0,268.16000000,273.63000000,265.71000000,271.22000000,200717.77370000,1561075199999,53998507.95600700,130438,101208.05863000,27235688.30727280,0
1561075200.0,271.27000000,295.94000000,271.22000000,294.35000000,519818.06907000,1561161599999,148641528.53426570,240649,272679.10280000,77971386.64476490,0
